Batch_ID,Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Updated_Balance,Investment_Amount,Investment_Type,Is_Anomaly,Transaction_Date,Year,Month,Day,Processed_At
BATCH_20251109_161848,306512,205531,Savings,43183,2454.0,40729.0,29271,Fixed Deposit,0,2024-10-07,2024,10,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306513,204489,Business,86329,2560.0,83769.0,20567,Mutual Fund,0,2024-02-07,2024,2,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306514,205263,Current,11792,2163.0,9629.0,22433,Recurring Deposit,0,2023-09-19,2023,9,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306515,205022,Savings,19908,1447.0,18461.0,23209,Fixed Deposit,0,2023-07-23,2023,7,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306516,202057,Business,8601,1103.0,7498.0,8480,Mutual Fund,0,2024-07-22,2024,7,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306517,202377,Savings,58848,4342.0,54506.0,8114,Mutual Fund,0,2023-08-07,2023,8,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306518,209371,Business,64689,3790.0,60899.0,41452,Mutual Fund,0,2023-10-19,2023,10,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306519,200529,Business,1533,778.0,755.0,36725,Mutual Fund,1,2023-12-21,2023,12,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306520,203562,Current,30735,641.0,30094.0,48311,Recurring Deposit,0,2024-11-28,2024,11,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306521,209151,Business,26729,1151.0,25578.0,12311,Recurring Deposit,0,2024-01-18,2024,1,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306522,200263,Business,39697,2237.3562759436727,37459.643724056325,24080,Fixed Deposit,0,2023-08-05,2023,8,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306523,200477,Savings,8581,166.0,8415.0,18586,Fixed Deposit,0,2024-10-21,2024,10,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306524,208547,Business,60563,3747.0,56816.0,1036,Mutual Fund,0,2023-03-29,2023,3,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306525,208254,Business,74702,4765.0,69937.0,32892,Recurring Deposit,0,2024-08-11,2024,8,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306526,204172,Savings,5326,1094.0,4232.0,7535,Recurring Deposit,0,2024-07-15,2024,7,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306527,201943,Savings,83514,4704.0,78810.0,19568,Mutual Fund,0,2023-02-16,2023,2,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306528,207622,Savings,68667,2983.0,65684.0,40307,Fixed Deposit,0,2023-10-24,2023,10,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306529,202060,Savings,47526,3497.0,44029.0,14848,Mutual Fund,0,2024-07-22,2024,7,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306530,201714,Current,8063,100.0,7963.0,20220,Fixed Deposit,0,2023-04-19,2023,4,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306531,203914,Current,2925,1650.4247437056697,1274.5752562943303,10389,Recurring Deposit,1,2023-10-01,2023,10,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306532,208860,Business,95586,3443.0,92143.0,41161,Mutual Fund,0,2024-02-21,2024,2,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306533,203599,Savings,57364,4565.0,52799.0,32555,Fixed Deposit,0,2024-02-14,2024,2,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306534,208659,Current,56932,1660.0,55272.0,35968,Fixed Deposit,0,2023-11-27,2023,11,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306535,204436,Business,55929,492.0,55437.0,49551,Fixed Deposit,0,2022-03-21,2022,3,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306536,203126,Current,72311,298.0,72013.0,47239,Mutual Fund,0,2022-05-13,2022,5,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306537,207501,Current,11741,4746.0,6995.0,8229,Mutual Fund,0,2023-06-05,2023,6,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306538,206454,Current,11086,4154.0,6932.0,28605,Recurring Deposit,0,2024-10-01,2024,10,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306539,204776,Business,87631,742.0,86889.0,7241,Fixed Deposit,0,2022-04-15,2022,4,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306540,201743,Current,52239,614.0,51625.0,27801,Mutual Fund,0,2024-06-02,2024,6,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306541,206757,Business,35407,3498.0,31909.0,26925,Mutual Fund,0,2022-10-16,2022,10,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306542,205532,Savings,15158,1586.0,13572.0,44667,Recurring Deposit,0,2023-07-02,2023,7,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306543,200279,Savings,78695,3386.0,75309.0,4023,Fixed Deposit,0,2022-03-31,2022,3,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306544,206194,Savings,37199,4061.0,33138.0,28232,Mutual Fund,0,2023-06-30,2023,6,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306545,207444,Savings,18093,4328.0,13765.0,7024,Mutual Fund,0,2023-02-28,2023,2,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306546,203030,Current,73672,1462.0,72210.0,40201,Mutual Fund,0,2023-02-17,2023,2,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306547,208538,Current,68523,2106.0,66417.0,40918,Mutual Fund,0,2023-07-23,2023,7,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306548,201396,Savings,13849,4735.0,9114.0,42704,Recurring Deposit,0,2022-04-23,2022,4,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306549,206026,Business,28577,3831.4349090011706,24745.56509099883,18700,Recurring Deposit,0,2025-02-24,2025,2,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306550,202773,Current,10862,2146.0,8716.0,27691,Fixed Deposit,0,2023-05-23,2023,5,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306551,206008,Current,16584,2584.0,14000.0,45740,Recurring Deposit,0,2024-07-28,2024,7,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306552,202770,Business,28396,1867.0,26529.0,17063,Fixed Deposit,0,2024-05-23,2024,5,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306553,206023,Business,63631,2418.0,61213.0,26931,Fixed Deposit,0,2024-08-01,2024,8,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306554,209210,Business,54766,4818.0,49948.0,23112,Mutual Fund,0,2024-08-23,2024,8,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306555,203734,Savings,22455,4568.0,17887.0,40986,Mutual Fund,0,2024-08-24,2024,8,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306556,200807,Savings,33292,594.0,32698.0,17328,Mutual Fund,0,2022-11-16,2022,11,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306557,201800,Business,55896,1609.0,54287.0,18342,Fixed Deposit,0,2022-08-14,2022,8,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306558,209367,Savings,87602,2906.0,84696.0,10854,Mutual Fund,0,2022-05-18,2022,5,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306559,208267,Savings,11426,2773.0,8653.0,6724,Mutual Fund,0,2024-03-05,2024,3,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306560,200735,Business,12420,4309.0,8111.0,44485,Recurring Deposit,0,2023-09-24,2023,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306561,202689,Current,78238,1345.0,76893.0,15428,Recurring Deposit,0,2022-11-18,2022,11,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306562,205370,Savings,53086,822.0,52264.0,3227,Recurring Deposit,0,2022-10-22,2022,10,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306563,202307,Business,85568,2717.0,82851.0,11768,Recurring Deposit,0,2023-05-06,2023,5,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306564,206460,Business,8647,2495.0,6152.0,34314,Fixed Deposit,0,2023-10-12,2023,10,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306565,201149,Business,37893,4218.0,33675.0,45044,Mutual Fund,0,2024-09-10,2024,9,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306566,204799,Current,48507,571.0,47936.0,22549,Recurring Deposit,0,2023-04-13,2023,4,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306567,200547,Business,59333,4183.0,55150.0,41867,Fixed Deposit,0,2023-03-17,2023,3,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306568,209574,Business,71722,1629.0,70093.0,45035,Fixed Deposit,0,2023-04-23,2023,4,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306569,204261,Current,63012,686.0,62326.0,16164,Mutual Fund,0,2023-06-30,2023,6,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306570,206481,Business,43283,3186.0,40097.0,45224,Fixed Deposit,0,2022-08-10,2022,8,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306571,209007,Savings,16528,489.0,16039.0,40397,Fixed Deposit,0,2024-08-23,2024,8,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306572,203817,Current,79669,2138.0,77531.0,14082,Fixed Deposit,0,2023-12-02,2023,12,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306573,200413,Current,47887,4226.0,43661.0,19139,Recurring Deposit,0,2024-08-21,2024,8,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306574,203811,Business,45169,878.0,44291.0,24640,Recurring Deposit,0,2023-02-21,2023,2,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306575,200702,Savings,4856,4007.0,849.0,26559,Recurring Deposit,1,2022-07-18,2022,7,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306576,205144,Current,7158,1074.0,6084.0,12713,Mutual Fund,0,2023-08-07,2023,8,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306577,208963,Business,14916,979.0,13937.0,17150,Mutual Fund,0,2024-04-08,2024,4,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306578,201525,Business,35484,7046.296440766846,28437.703559233152,25882,Mutual Fund,0,2022-12-14,2022,12,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306579,203424,Current,47561,3953.0,43608.0,35133,Recurring Deposit,0,2024-04-17,2024,4,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306580,208640,Current,11184,3195.0,7989.0,18745,Fixed Deposit,0,2025-02-24,2025,2,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306581,202624,Business,24602,5031.850519565278,19570.149480434724,24735,Fixed Deposit,0,2025-03-16,2025,3,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306582,201562,Current,53344,1192.0,52152.0,30491,Mutual Fund,0,2024-09-01,2024,9,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306583,207886,Savings,16425,2770.0,13655.0,19485,Mutual Fund,0,2022-08-16,2022,8,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306584,205207,Savings,61441,3837.0,57604.0,24695,Recurring Deposit,0,2024-09-30,2024,9,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306585,203003,Business,55250,2241.0,53009.0,31943,Mutual Fund,0,2024-12-12,2024,12,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306586,203307,Savings,36708,2102.379177670341,34605.620822329656,25320,Recurring Deposit,0,2023-06-30,2023,6,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306587,204145,Business,26885,3731.0,23154.0,36425,Mutual Fund,0,2022-05-18,2022,5,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306588,208374,Current,79570,349.0,79221.0,10708,Fixed Deposit,0,2024-09-01,2024,9,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306589,200393,Current,38512,3990.0,34522.0,20353,Fixed Deposit,0,2023-11-03,2023,11,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306590,202924,Business,69603,4195.218580562073,65407.781419437924,37845,Recurring Deposit,0,2022-07-20,2022,7,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306591,201768,Business,57079,3573.0,53506.0,42403,Fixed Deposit,0,2022-06-15,2022,6,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306592,204281,Current,94207,3670.0,90537.0,22997,Fixed Deposit,0,2023-08-22,2023,8,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306593,208280,Business,38077,127.0,37950.0,15277,Fixed Deposit,0,2023-09-12,2023,9,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306594,200085,Savings,63227,2780.98797860563,60446.012021394374,26123,Recurring Deposit,0,2024-01-24,2024,1,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306595,203687,Savings,39973,4652.0,35321.0,4080,Mutual Fund,0,2023-12-28,2023,12,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306596,200119,Savings,82533,1572.0,80961.0,12398,Mutual Fund,0,2022-09-24,2022,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306597,208279,Current,49461,2951.0,46510.0,15878,Recurring Deposit,0,2023-03-08,2023,3,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306598,209370,Current,28699,3676.0,25023.0,25885,Mutual Fund,0,2024-12-29,2024,12,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306599,200911,Current,21778,127.06230641014012,21650.937693589858,10411,Fixed Deposit,0,2024-10-11,2024,10,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306600,203365,Business,22129,1309.0,20820.0,33458,Fixed Deposit,0,2022-04-07,2022,4,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306601,208116,Current,46377,681.0,45696.0,3764,Fixed Deposit,0,2024-11-29,2024,11,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306602,202582,Current,97192,3296.0,93896.0,18736,Recurring Deposit,0,2024-11-27,2024,11,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306603,204791,Savings,46668,1961.0,44707.0,4634,Recurring Deposit,0,2023-11-05,2023,11,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306604,201742,Current,78838,2015.0,76823.0,26981,Fixed Deposit,0,2022-06-13,2022,6,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306605,200734,Business,48699,2595.0,46104.0,39545,Recurring Deposit,0,2023-07-07,2023,7,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306606,207114,Business,67865,569.0,67296.0,41406,Recurring Deposit,0,2024-06-12,2024,6,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306607,200052,Savings,8208,1142.0,7066.0,33470,Recurring Deposit,0,2022-05-23,2022,5,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306608,201737,Savings,60680,3883.0,56797.0,28698,Fixed Deposit,0,2023-07-30,2023,7,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306609,209927,Business,2701,2467.0,234.0,11429,Recurring Deposit,1,2024-07-06,2024,7,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306610,207683,Savings,95675,1851.0,93824.0,22892,Recurring Deposit,0,2024-08-14,2024,8,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306611,203996,Savings,15713,652.0,15061.0,45169,Fixed Deposit,0,2022-11-08,2022,11,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306612,201964,Business,54439,1302.0,53137.0,27030,Mutual Fund,0,2023-08-10,2023,8,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306613,204968,Savings,81265,2656.0,78609.0,8207,Fixed Deposit,0,2024-05-09,2024,5,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306614,204733,Business,22091,171.0,21920.0,38646,Fixed Deposit,0,2025-03-08,2025,3,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306615,208904,Business,25497,4926.0,20571.0,15147,Recurring Deposit,0,2023-02-26,2023,2,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306616,206127,Business,13602,4942.0,8660.0,35658,Mutual Fund,0,2022-11-13,2022,11,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306617,205842,Savings,32883,1382.0,31501.0,1164,Recurring Deposit,0,2022-06-07,2022,6,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306618,208810,Business,24097,244.0,23853.0,37043,Recurring Deposit,0,2025-01-30,2025,1,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306619,207280,Current,79040,1618.0,77422.0,32518,Mutual Fund,0,2023-11-21,2023,11,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306620,208858,Current,30616,3241.0,27375.0,19255,Mutual Fund,0,2024-02-11,2024,2,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306621,204269,Current,19512,1021.0,18491.0,24487,Fixed Deposit,0,2024-09-30,2024,9,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306622,206328,Savings,73151,3347.0,69804.0,17724,Fixed Deposit,0,2024-08-30,2024,8,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306623,204491,Business,57058,4279.0,52779.0,30878,Fixed Deposit,0,2024-05-13,2024,5,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306624,201221,Current,48666,381.0,48285.0,37476,Recurring Deposit,0,2022-08-07,2022,8,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306625,208100,Business,17812,2521.0,15291.0,43323,Recurring Deposit,0,2023-02-28,2023,2,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306626,204805,Savings,42329,2131.0,40198.0,19235,Mutual Fund,0,2024-01-20,2024,1,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306627,202612,Savings,50512,541.0,49971.0,37985,Mutual Fund,0,2023-06-14,2023,6,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306628,209748,Current,35321,2940.0,32381.0,40089,Fixed Deposit,0,2023-11-23,2023,11,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306629,204557,Savings,90830,3954.0,86876.0,43283,Recurring Deposit,0,2022-11-05,2022,11,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306630,207693,Savings,7321,4803.0,2518.0,31020,Mutual Fund,1,2022-10-12,2022,10,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306631,208306,Business,54897,4931.0,49966.0,16111,Fixed Deposit,0,2023-08-25,2023,8,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306632,203801,Business,67306,1658.0,65648.0,7688,Recurring Deposit,0,2022-07-27,2022,7,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306633,206526,Current,6744,704.0,6040.0,49090,Fixed Deposit,0,2024-03-29,2024,3,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306634,201230,Current,21053,4641.0,16412.0,46085,Mutual Fund,0,2024-08-24,2024,8,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306635,201885,Business,54633,2177.0,52456.0,21210,Recurring Deposit,0,2022-06-05,2022,6,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306636,203503,Savings,28467,2739.0,25728.0,19129,Fixed Deposit,0,2024-07-19,2024,7,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306637,207672,Current,90976,3684.0,87292.0,24034,Fixed Deposit,0,2023-12-01,2023,12,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306638,205559,Business,66676,3376.0,63300.0,3169,Fixed Deposit,0,2023-05-02,2023,5,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306639,206756,Savings,75271,4103.0,71168.0,18267,Recurring Deposit,0,2022-07-31,2022,7,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306640,205288,Savings,14208,1380.0,12828.0,47247,Fixed Deposit,0,2023-11-30,2023,11,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306641,202479,Savings,7642,4601.0,3041.0,17356,Mutual Fund,1,2024-05-08,2024,5,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306642,205787,Current,76173,4040.0,72133.0,5778,Recurring Deposit,0,2024-01-24,2024,1,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306643,209963,Current,1913,2112.0,-199.0,49182,Mutual Fund,1,2025-03-09,2025,3,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306644,200700,Business,91249,3745.0,87504.0,3535,Fixed Deposit,0,2022-10-09,2022,10,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306645,206991,Business,98460,2889.6114772644346,95570.38852273556,27034,Recurring Deposit,0,2022-10-16,2022,10,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306646,209153,Business,92858,2703.0,90155.0,47166,Recurring Deposit,0,2024-04-06,2024,4,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306647,204432,Business,41353,2156.0,39197.0,1630,Mutual Fund,0,2024-08-05,2024,8,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306648,203888,Business,80775,2169.0,78606.0,9184,Fixed Deposit,0,2023-01-22,2023,1,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306649,206422,Current,22130,780.0,21350.0,38778,Recurring Deposit,0,2024-04-16,2024,4,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306650,201978,Savings,5693,357.0,5336.0,46109,Fixed Deposit,0,2023-11-25,2023,11,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306651,207398,Savings,68741,4324.0,64417.0,14334,Fixed Deposit,0,2024-12-28,2024,12,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306652,204204,Current,31208,1133.0,30075.0,20261,Recurring Deposit,0,2024-08-24,2024,8,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306653,201896,Savings,39917,3782.0,36135.0,34192,Fixed Deposit,0,2023-01-19,2023,1,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306654,201149,Current,56885,3771.0,53114.0,39735,Recurring Deposit,0,2024-08-08,2024,8,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306655,203828,Savings,29343,277.0,29066.0,36070,Mutual Fund,0,2024-11-01,2024,11,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306656,206470,Savings,16554,847.0,15707.0,27507,Mutual Fund,0,2024-06-12,2024,6,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306657,205386,Business,42958,3602.0,39356.0,36851,Recurring Deposit,0,2023-04-07,2023,4,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306658,207655,Current,39494,2833.0,36661.0,43394,Recurring Deposit,0,2023-04-01,2023,4,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306659,206791,Savings,88295,3885.0,84410.0,4060,Fixed Deposit,0,2022-07-10,2022,7,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306660,203347,Current,74213,3063.0,71150.0,34884,Recurring Deposit,0,2023-05-08,2023,5,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306661,208362,Current,75619,727.0,74892.0,29537,Mutual Fund,0,2024-01-18,2024,1,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306662,203146,Business,97402,4911.0,92491.0,35187,Fixed Deposit,0,2023-08-05,2023,8,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306663,204216,Business,34724,287.0,34437.0,36252,Mutual Fund,0,2025-02-16,2025,2,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,306664,205829,Business,14117,929.0,13188.0,46326,Mutual Fund,0,2024-08-31,2024,8,31,2025-11-09 16:18:48.216485
